Image ID,Path,Breed Name,Coat Length,Personality
Maine_Coon_Cat_17,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_17.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_18,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_18.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_19,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_19.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_20,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_20.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_22,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_22.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_24,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_24.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_25,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_25.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_26,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_26.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_27,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_27.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_28,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_28.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_29,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_29.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_30,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_30.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Maine_Coon_Cat_31,Data/Sadia\Maine Coon Cat\Maine_Coon_Cat_31.jpg,Maine Coon Cat,Longhair,"Gentle, easy going yet active"
Norwegian_Forest_Cat_10,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_10.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_11,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_11.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_12,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_12.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_13,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_13.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_14,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_14.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_15,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_15.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_16,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_16.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_17,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_17.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_18,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_18.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_19,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_19.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_20,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_20.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_21,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_21.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_22,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_22.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_23,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_23.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_24,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_24.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_25,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_25.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_26,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_26.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_27,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_27.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Norwegian_Forest_Cat_28,Data/Sadia\Norwegian Forest Cat\Norwegian_Forest_Cat_28.jpg,Norwegian Forest Cat,Longhair,Active and sweet
Oriental_10,Data/Sadia\Oriental\Oriental_10.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_11,Data/Sadia\Oriental\Oriental_11.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_12,Data/Sadia\Oriental\Oriental_12.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_13,Data/Sadia\Oriental\Oriental_13.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_14,Data/Sadia\Oriental\Oriental_14.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_15,Data/Sadia\Oriental\Oriental_15.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_16,Data/Sadia\Oriental\Oriental_16.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_17,Data/Sadia\Oriental\Oriental_17.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_18,Data/Sadia\Oriental\Oriental_18.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_19,Data/Sadia\Oriental\Oriental_19.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_20,Data/Sadia\Oriental\Oriental_20.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_21,Data/Sadia\Oriental\Oriental_21.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_22,Data/Sadia\Oriental\Oriental_22.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_23,Data/Sadia\Oriental\Oriental_23.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_24,Data/Sadia\Oriental\Oriental_24.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_25,Data/Sadia\Oriental\Oriental_25.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_26,Data/Sadia\Oriental\Oriental_26.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_27,Data/Sadia\Oriental\Oriental_27.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_29,Data/Sadia\Oriental\Oriental_29.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Oriental_30,Data/Sadia\Oriental\Oriental_30.jpg,Oriental,Longhair and Shorthair,"Vocal, affectionate, active; can be insistent"
Persian_10,Data/Sadia\Persian\Persian_10.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_11,Data/Sadia\Persian\Persian_11.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_12,Data/Sadia\Persian\Persian_12.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_13,Data/Sadia\Persian\Persian_13.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_14,Data/Sadia\Persian\Persian_14.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_15,Data/Sadia\Persian\Persian_15.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_16,Data/Sadia\Persian\Persian_16.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_17,Data/Sadia\Persian\Persian_17.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_18,Data/Sadia\Persian\Persian_18.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_19,Data/Sadia\Persian\Persian_19.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_20,Data/Sadia\Persian\Persian_20.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_21,Data/Sadia\Persian\Persian_21.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_22,Data/Sadia\Persian\Persian_22.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_23,Data/Sadia\Persian\Persian_23.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_24,Data/Sadia\Persian\Persian_24.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_25,Data/Sadia\Persian\Persian_25.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_26,Data/Sadia\Persian\Persian_26.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_27,Data/Sadia\Persian\Persian_27.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Persian_28,Data/Sadia\Persian\Persian_28.jpg,Persian,Longhair,"Sweet, affectionate, quiet"
Ragdoll_10,Data/Sadia\Ragdoll\Ragdoll_10.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_11,Data/Sadia\Ragdoll\Ragdoll_11.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_12,Data/Sadia\Ragdoll\Ragdoll_12.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_13,Data/Sadia\Ragdoll\Ragdoll_13.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_14,Data/Sadia\Ragdoll\Ragdoll_14.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_15,Data/Sadia\Ragdoll\Ragdoll_15.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_16,Data/Sadia\Ragdoll\Ragdoll_16.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_17,Data/Sadia\Ragdoll\Ragdoll_17.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_18,Data/Sadia\Ragdoll\Ragdoll_18.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_19,Data/Sadia\Ragdoll\Ragdoll_19.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_20,Data/Sadia\Ragdoll\Ragdoll_20.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_21,Data/Sadia\Ragdoll\Ragdoll_21.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_22,Data/Sadia\Ragdoll\Ragdoll_22.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_23,Data/Sadia\Ragdoll\Ragdoll_23.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_24,Data/Sadia\Ragdoll\Ragdoll_24.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_25,Data/Sadia\Ragdoll\Ragdoll_25.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_26,Data/Sadia\Ragdoll\Ragdoll_26.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_27,Data/Sadia\Ragdoll\Ragdoll_27.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_28,Data/Sadia\Ragdoll\Ragdoll_28.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_29,Data/Sadia\Ragdoll\Ragdoll_29.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Ragdoll_31,Data/Sadia\Ragdoll\Ragdoll_31.jpg,Ragdoll,Longhair,"Docile, placid and affectionate"
Russian_Blue_10,Data/Sadia\Russian Blue\Russian_Blue_10.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_11,Data/Sadia\Russian Blue\Russian_Blue_11.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_12,Data/Sadia\Russian Blue\Russian_Blue_12.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_13,Data/Sadia\Russian Blue\Russian_Blue_13.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_14,Data/Sadia\Russian Blue\Russian_Blue_14.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_15,Data/Sadia\Russian Blue\Russian_Blue_15.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_17,Data/Sadia\Russian Blue\Russian_Blue_17.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_18,Data/Sadia\Russian Blue\Russian_Blue_18.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_19,Data/Sadia\Russian Blue\Russian_Blue_19.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_20,Data/Sadia\Russian Blue\Russian_Blue_20.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_21,Data/Sadia\Russian Blue\Russian_Blue_21.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_22,Data/Sadia\Russian Blue\Russian_Blue_22.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_23,Data/Sadia\Russian Blue\Russian_Blue_23.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_24,Data/Sadia\Russian Blue\Russian_Blue_24.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_25,Data/Sadia\Russian Blue\Russian_Blue_25.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_26,Data/Sadia\Russian Blue\Russian_Blue_26.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_27,Data/Sadia\Russian Blue\Russian_Blue_27.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_28,Data/Sadia\Russian Blue\Russian_Blue_28.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_29,Data/Sadia\Russian Blue\Russian_Blue_29.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_30,Data/Sadia\Russian Blue\Russian_Blue_30.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Russian_Blue_31,Data/Sadia\Russian Blue\Russian_Blue_31.jpg,Russian Blue,Shorthair,"Graceful, playful and quiet"
Scottish_Fold_10,Data/Sadia\Scottish Fold\Scottish_Fold_10.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_11,Data/Sadia\Scottish Fold\Scottish_Fold_11.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_12,Data/Sadia\Scottish Fold\Scottish_Fold_12.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_13,Data/Sadia\Scottish Fold\Scottish_Fold_13.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_14,Data/Sadia\Scottish Fold\Scottish_Fold_14.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_15,Data/Sadia\Scottish Fold\Scottish_Fold_15.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_16,Data/Sadia\Scottish Fold\Scottish_Fold_16.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_17,Data/Sadia\Scottish Fold\Scottish_Fold_17.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_18,Data/Sadia\Scottish Fold\Scottish_Fold_18.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_19,Data/Sadia\Scottish Fold\Scottish_Fold_19.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_20,Data/Sadia\Scottish Fold\Scottish_Fold_20.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_21,Data/Sadia\Scottish Fold\Scottish_Fold_21.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_22,Data/Sadia\Scottish Fold\Scottish_Fold_22.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_25,Data/Sadia\Scottish Fold\Scottish_Fold_25.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_26,Data/Sadia\Scottish Fold\Scottish_Fold_26.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_27,Data/Sadia\Scottish Fold\Scottish_Fold_27.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_28,Data/Sadia\Scottish Fold\Scottish_Fold_28.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_29,Data/Sadia\Scottish Fold\Scottish_Fold_29.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_30,Data/Sadia\Scottish Fold\Scottish_Fold_30.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Scottish_Fold_31,Data/Sadia\Scottish Fold\Scottish_Fold_31.jpg,Scottish Fold,Longhair and Shorthair,Affectionate and laid back; sweet expressions
Selkirk_Rex_10,Data/Sadia\Selkirk Rex\Selkirk_Rex_10.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_11,Data/Sadia\Selkirk Rex\Selkirk_Rex_11.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_12,Data/Sadia\Selkirk Rex\Selkirk_Rex_12.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_13,Data/Sadia\Selkirk Rex\Selkirk_Rex_13.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_15,Data/Sadia\Selkirk Rex\Selkirk_Rex_15.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_16,Data/Sadia\Selkirk Rex\Selkirk_Rex_16.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_17,Data/Sadia\Selkirk Rex\Selkirk_Rex_17.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_18,Data/Sadia\Selkirk Rex\Selkirk_Rex_18.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_19,Data/Sadia\Selkirk Rex\Selkirk_Rex_19.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_20,Data/Sadia\Selkirk Rex\Selkirk_Rex_20.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_21,Data/Sadia\Selkirk Rex\Selkirk_Rex_21.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_22,Data/Sadia\Selkirk Rex\Selkirk_Rex_22.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_23,Data/Sadia\Selkirk Rex\Selkirk_Rex_23.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_24,Data/Sadia\Selkirk Rex\Selkirk_Rex_24.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_25,Data/Sadia\Selkirk Rex\Selkirk_Rex_25.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_26,Data/Sadia\Selkirk Rex\Selkirk_Rex_26.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_27,Data/Sadia\Selkirk Rex\Selkirk_Rex_27.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_28,Data/Sadia\Selkirk Rex\Selkirk_Rex_28.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Selkirk_Rex_29,Data/Sadia\Selkirk Rex\Selkirk_Rex_29.jpg,Selkirk Rex,Longhair and Shorthair,Quiet
Siamese_10,Data/Sadia\Siamese\Siamese_10.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_11,Data/Sadia\Siamese\Siamese_11.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_12,Data/Sadia\Siamese\Siamese_12.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_13,Data/Sadia\Siamese\Siamese_13.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_14,Data/Sadia\Siamese\Siamese_14.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_15,Data/Sadia\Siamese\Siamese_15.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_16,Data/Sadia\Siamese\Siamese_16.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_17,Data/Sadia\Siamese\Siamese_17.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_18,Data/Sadia\Siamese\Siamese_18.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_19,Data/Sadia\Siamese\Siamese_19.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_20,Data/Sadia\Siamese\Siamese_20.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_21,Data/Sadia\Siamese\Siamese_21.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_22,Data/Sadia\Siamese\Siamese_22.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_23,Data/Sadia\Siamese\Siamese_23.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_24,Data/Sadia\Siamese\Siamese_24.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_25,Data/Sadia\Siamese\Siamese_25.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_26,Data/Sadia\Siamese\Siamese_26.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_27,Data/Sadia\Siamese\Siamese_27.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_28,Data/Sadia\Siamese\Siamese_28.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_29,Data/Sadia\Siamese\Siamese_29.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siamese_30,Data/Sadia\Siamese\Siamese_30.jpg,Siamese,Shorthair,"Vocal, affectionate, active; can be insistent"
Siberian_10,Data/Sadia\Siberian\Siberian_10.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_11,Data/Sadia\Siberian\Siberian_11.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_12,Data/Sadia\Siberian\Siberian_12.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_13,Data/Sadia\Siberian\Siberian_13.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_14,Data/Sadia\Siberian\Siberian_14.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_15,Data/Sadia\Siberian\Siberian_15.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_16,Data/Sadia\Siberian\Siberian_16.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_17,Data/Sadia\Siberian\Siberian_17.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_18,Data/Sadia\Siberian\Siberian_18.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_19,Data/Sadia\Siberian\Siberian_19.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_20,Data/Sadia\Siberian\Siberian_20.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_21,Data/Sadia\Siberian\Siberian_21.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_22,Data/Sadia\Siberian\Siberian_22.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_23,Data/Sadia\Siberian\Siberian_23.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_24,Data/Sadia\Siberian\Siberian_24.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_25,Data/Sadia\Siberian\Siberian_25.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_26,Data/Sadia\Siberian\Siberian_26.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_27,Data/Sadia\Siberian\Siberian_27.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_28,Data/Sadia\Siberian\Siberian_28.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_29,Data/Sadia\Siberian\Siberian_29.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Siberian_30,Data/Sadia\Siberian\Siberian_30.jpg,Siberian,Longhair,"Dog-like, intelligent and devoted"
Sphynx_10,Data/Sadia\Sphynx\Sphynx_10.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_11,Data/Sadia\Sphynx\Sphynx_11.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_12,Data/Sadia\Sphynx\Sphynx_12.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_13,Data/Sadia\Sphynx\Sphynx_13.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_14,Data/Sadia\Sphynx\Sphynx_14.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_15,Data/Sadia\Sphynx\Sphynx_15.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_16,Data/Sadia\Sphynx\Sphynx_16.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_17,Data/Sadia\Sphynx\Sphynx_17.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_18,Data/Sadia\Sphynx\Sphynx_18.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_19,Data/Sadia\Sphynx\Sphynx_19.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_20,Data/Sadia\Sphynx\Sphynx_20.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_21,Data/Sadia\Sphynx\Sphynx_21.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_22,Data/Sadia\Sphynx\Sphynx_22.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_23,Data/Sadia\Sphynx\Sphynx_23.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_24,Data/Sadia\Sphynx\Sphynx_24.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_25,Data/Sadia\Sphynx\Sphynx_25.jpg,Sphynx,Shorthair,"Active, affectionate"
Sphynx_26,Data/Sadia\Sphynx\Sphynx_26.jpg,Sphynx,Shorthair,"Active, affectionate"
