Image ID,Path,Breed Name,Coat Length,Personality
Birman_23,All_Breeds_Dataset/Birman_images\Birman_23.png,Birman,Longhair,Sweet and affectionate
Birman_24,All_Breeds_Dataset/Birman_images\Birman_24.png,Birman,Longhair,Sweet and affectionate
Birman_25,All_Breeds_Dataset/Birman_images\Birman_25.png,Birman,Longhair,Sweet and affectionate
Birman_26,All_Breeds_Dataset/Birman_images\Birman_26.png,Birman,Longhair,Sweet and affectionate
Birman_27,All_Breeds_Dataset/Birman_images\Birman_27.png,Birman,Longhair,Sweet and affectionate
Birman_28,All_Breeds_Dataset/Birman_images\Birman_28.png,Birman,Longhair,Sweet and affectionate
Birman_29,All_Breeds_Dataset/Birman_images\Birman_29.png,Birman,Longhair,Sweet and affectionate
Birman_30,All_Breeds_Dataset/Birman_images\Birman_30.png,Birman,Longhair,Sweet and affectionate
Birman_31,All_Breeds_Dataset/Birman_images\Birman_31.png,Birman,Longhair,Sweet and affectionate
Birman_32,All_Breeds_Dataset/Birman_images\Birman_32.png,Birman,Longhair,Sweet and affectionate
Birman_33,All_Breeds_Dataset/Birman_images\Birman_33.png,Birman,Longhair,Sweet and affectionate
Birman_34,All_Breeds_Dataset/Birman_images\Birman_34.png,Birman,Longhair,Sweet and affectionate
Birman_35,All_Breeds_Dataset/Birman_images\Birman_35.png,Birman,Longhair,Sweet and affectionate
Birman_36,All_Breeds_Dataset/Birman_images\Birman_36.png,Birman,Longhair,Sweet and affectionate
Birman_37,All_Breeds_Dataset/Birman_images\Birman_37.png,Birman,Longhair,Sweet and affectionate
Birman_38,All_Breeds_Dataset/Birman_images\Birman_38.png,Birman,Longhair,Sweet and affectionate
Birman_39,All_Breeds_Dataset/Birman_images\Birman_39.png,Birman,Longhair,Sweet and affectionate
Birman_40,All_Breeds_Dataset/Birman_images\Birman_40.png,Birman,Longhair,Sweet and affectionate
Birman_41,All_Breeds_Dataset/Birman_images\Birman_41.png,Birman,Longhair,Sweet and affectionate
Birman_42,All_Breeds_Dataset/Birman_images\Birman_42.png,Birman,Longhair,Sweet and affectionate
Birman_43,All_Breeds_Dataset/Birman_images\Birman_43.png,Birman,Longhair,Sweet and affectionate
Birman_44,All_Breeds_Dataset/Birman_images\Birman_44.png,Birman,Longhair,Sweet and affectionate
Birman_45,All_Breeds_Dataset/Birman_images\Birman_45.png,Birman,Longhair,Sweet and affectionate
Birman_46,All_Breeds_Dataset/Birman_images\Birman_46.png,Birman,Longhair,Sweet and affectionate
Birman_47,All_Breeds_Dataset/Birman_images\Birman_47.png,Birman,Longhair,Sweet and affectionate
Birman_48,All_Breeds_Dataset/Birman_images\Birman_48.png,Birman,Longhair,Sweet and affectionate
Birman_49,All_Breeds_Dataset/Birman_images\Birman_49.png,Birman,Longhair,Sweet and affectionate
Birman_50,All_Breeds_Dataset/Birman_images\Birman_50.png,Birman,Longhair,Sweet and affectionate
Birman_51,All_Breeds_Dataset/Birman_images\Birman_51.png,Birman,Longhair,Sweet and affectionate
British_shorthair_01,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_01.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_02,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_02.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_03,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_03.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_04,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_04.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_05,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_05.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_06,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_06.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_07,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_07.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_08,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_08.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_09,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_09.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_10,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_10.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_11,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_11.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_12,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_12.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_13,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_13.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_14,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_14.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_15,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_15.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_16,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_16.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_17,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_17.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_18,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_18.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_19,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_19.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_20,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_20.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_21,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_21.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_22,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_22.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_23,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_23.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_24,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_24.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_25,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_25.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_26,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_26.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_27,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_27.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_28,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_28.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_29,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_29.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_30,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_30.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_31,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_31.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_32,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_32.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_33,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_33.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_34,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_34.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_35,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_35.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_36,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_36.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_37,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_37.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_38,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_38.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_39,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_39.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_40,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_40.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_41,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_41.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_42,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_42.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_43,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_43.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_44,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_44.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_45,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_45.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_46,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_46.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_47,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_47.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_48,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_48.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_49,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_49.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_50,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_50.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_51,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_51.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
British_shorthair_52,All_Breeds_Dataset/British_Shorthair_images\British_shorthair_52.png,British Shorthair,Shorthair,Calm and quiet; enjoy people
Burmese_01,All_Breeds_Dataset/Burmese_images\Burmese_01.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_02,All_Breeds_Dataset/Burmese_images\Burmese_02.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_03,All_Breeds_Dataset/Burmese_images\Burmese_03.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_04,All_Breeds_Dataset/Burmese_images\Burmese_04.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_05,All_Breeds_Dataset/Burmese_images\Burmese_05.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_06,All_Breeds_Dataset/Burmese_images\Burmese_06.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_07,All_Breeds_Dataset/Burmese_images\Burmese_07.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_08,All_Breeds_Dataset/Burmese_images\Burmese_08.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_09,All_Breeds_Dataset/Burmese_images\Burmese_09.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_10,All_Breeds_Dataset/Burmese_images\Burmese_10.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_11,All_Breeds_Dataset/Burmese_images\Burmese_11.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_12,All_Breeds_Dataset/Burmese_images\Burmese_12.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_13,All_Breeds_Dataset/Burmese_images\Burmese_13.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_14,All_Breeds_Dataset/Burmese_images\Burmese_14.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_15,All_Breeds_Dataset/Burmese_images\Burmese_15.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_16,All_Breeds_Dataset/Burmese_images\Burmese_16.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_17,All_Breeds_Dataset/Burmese_images\Burmese_17.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_18,All_Breeds_Dataset/Burmese_images\Burmese_18.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_19,All_Breeds_Dataset/Burmese_images\Burmese_19.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_20,All_Breeds_Dataset/Burmese_images\Burmese_20.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_21,All_Breeds_Dataset/Burmese_images\Burmese_21.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_22,All_Breeds_Dataset/Burmese_images\Burmese_22.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_23,All_Breeds_Dataset/Burmese_images\Burmese_23.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_24,All_Breeds_Dataset/Burmese_images\Burmese_24.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_25,All_Breeds_Dataset/Burmese_images\Burmese_25.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_26,All_Breeds_Dataset/Burmese_images\Burmese_26.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_27,All_Breeds_Dataset/Burmese_images\Burmese_27.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_28,All_Breeds_Dataset/Burmese_images\Burmese_28.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_29,All_Breeds_Dataset/Burmese_images\Burmese_29.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_30,All_Breeds_Dataset/Burmese_images\Burmese_30.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_31,All_Breeds_Dataset/Burmese_images\Burmese_31.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_32,All_Breeds_Dataset/Burmese_images\Burmese_32.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_33,All_Breeds_Dataset/Burmese_images\Burmese_33.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_34,All_Breeds_Dataset/Burmese_images\Burmese_34.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_35,All_Breeds_Dataset/Burmese_images\Burmese_35.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_36,All_Breeds_Dataset/Burmese_images\Burmese_36.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_37,All_Breeds_Dataset/Burmese_images\Burmese_37.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_38,All_Breeds_Dataset/Burmese_images\Burmese_38.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_39,All_Breeds_Dataset/Burmese_images\Burmese_39.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_40,All_Breeds_Dataset/Burmese_images\Burmese_40.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_41,All_Breeds_Dataset/Burmese_images\Burmese_41.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_42,All_Breeds_Dataset/Burmese_images\Burmese_42.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_43,All_Breeds_Dataset/Burmese_images\Burmese_43.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_44,All_Breeds_Dataset/Burmese_images\Burmese_44.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_45,All_Breeds_Dataset/Burmese_images\Burmese_45.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_46,All_Breeds_Dataset/Burmese_images\Burmese_46.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_47,All_Breeds_Dataset/Burmese_images\Burmese_47.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_48,All_Breeds_Dataset/Burmese_images\Burmese_48.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_49,All_Breeds_Dataset/Burmese_images\Burmese_49.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_50,All_Breeds_Dataset/Burmese_images\Burmese_50.png,Burmese,Shorthair,"People oriented, affectionate"
Burmese_51,All_Breeds_Dataset/Burmese_images\Burmese_51.png,Burmese,Shorthair,"People oriented, affectionate"
Cornish_Rex_10,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_10.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_11,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_11.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_13,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_13.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_14,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_14.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_15,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_15.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_16,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_16.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_17,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_17.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_18,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_18.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_19,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_19.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_20,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_20.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_21,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_21.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_22,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_22.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_23,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_23.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_25,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_25.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_26,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_26.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_27,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_27.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_28,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_28.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_29,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_29.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_30,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_30.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_31,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_31.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_32,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_32.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_33,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_33.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_34,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_34.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_35,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_35.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_36,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_36.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_37,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_37.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_38,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_38.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_39,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_39.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_40,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_40.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_41,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_41.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_42,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_42.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_43,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_43.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_44,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_44.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_45,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_45.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_46,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_46.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_47,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_47.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_48,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_48.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_49,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_49.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_50,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_50.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_51,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_51.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_52,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_52.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_53,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_53.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_54,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_54.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_55,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_55.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_56,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_56.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_57,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_57.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_58,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_58.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_59,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_59.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_60,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_60.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_61,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_61.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_62,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_62.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_63,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_63.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_64,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_64.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_65,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_65.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_66,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_66.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_67,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_67.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_68,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_68.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_69,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_69.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_7,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_7.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_70,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_70.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_8,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_8.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Cornish_Rex_9,All_Breeds_Dataset/Cornish_Rex_images\Cornish_Rex_9.jpg,Cornish Rex,Shorthair,"Active, racy, affectionate"
Devon_Rex_10,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_10.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_11,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_11.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_12,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_12.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_13,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_13.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_14,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_14.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_15,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_15.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_16,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_16.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_17,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_17.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_18,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_18.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_19,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_19.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_20,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_20.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_21,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_21.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_23,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_23.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_24,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_24.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_25,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_25.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_26,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_26.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_27,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_27.jpg,Devon Rex,Shorthair,Pixie like and personality
Devon_Rex_28,All_Breeds_Dataset/Devon_Rex_images\Devon_Rex_28.jpg,Devon Rex,Shorthair,Pixie like and personality
